,Day,Price,Sentiment
4929,20160823,2.75,-0.19316587081322303
4930,20160824,2.82,-0.12264442329223339
4931,20160825,2.89,-0.39860695600509644
4932,20160826,2.91,-0.2954111867226087
4933,20160829,2.97,-0.23647365661767814
4934,20160830,2.95,-0.4405647791348971
4935,20160831,2.95,-0.4405647791348971
4936,20160901,2.95,-0.4405647791348971
4937,20160902,2.88,-0.014383066159028273
4938,20160905,2.88,-0.014383066159028273
4939,20160906,2.88,-0.014383066159028273
4940,20160907,2.77,-0.2954274920316843
4941,20160908,2.88,-0.014383066159028273
4942,20160909,2.93,-0.33835518474762255
4943,20160912,3.04,-0.21896981849120215
4944,20160913,3.04,-0.21896981849120215
4945,20160914,3.07,-0.5831931451192269
4946,20160915,2.98,-0.3370252274549924
4947,20160916,2.97,-0.23647365661767814
4948,20160919,3.0,-0.39704082103875965
4949,20160920,3.12,-0.23428160869158232
4950,20160921,3.19,-0.1352771818637848
4951,20160922,3.18,-0.1303581939293788
4952,20160923,3.06,-0.09198371378275064
4953,20160926,3.06,-0.09198371378275064
4954,20160927,3.09,-0.3707514164539484
4955,20160928,3.07,-0.5831931451192269
4956,20160929,2.98,-0.3370252274549924
4957,20160930,2.84,-0.44579958342588866
4958,20161003,2.84,-0.44579958342588866
4959,20161004,2.83,-0.13431617273734167
4960,20161005,2.83,-0.13431617273734167
4961,20161006,3.04,-0.21896981849120215
4962,20161007,3.02,-0.26470159452695113
4963,20161010,3.18,-0.1303581939293788
4964,20161011,3.17,-0.23686159000946924
4965,20161012,3.17,-0.23686159000946924
4966,20161013,3.16,-0.47547379021461195
4967,20161014,3.18,-0.1303581939293788
4968,20161017,3.21,-0.43213804639302766
4969,20161018,3.25,-0.6799043875474197
4970,20161019,3.18,-0.1303581939293788
4971,20161020,3.12,-0.23428160869158232
4972,20161021,2.92,-0.3265901460097386
4973,20161024,2.78,-0.36502571174731624
4974,20161025,2.69,-0.12183909118175507
4975,20161026,2.69,-0.12183909118175507
4976,20161027,2.72,-0.12427700139009036
4977,20161028,2.72,-0.12427700139009036
4978,20161031,2.85,-0.5364674077584193
4979,20161101,2.53,-0.4629014226106497
4980,20161102,2.53,-0.4629014226106497
4981,20161103,2.41,-0.3148190723015712
4982,20161104,2.2,-0.11069607390807225
4983,20161107,2.37,-0.10829035135415885
4984,20161108,2.34,-0.5443048236461786
4985,20161109,2.22,-0.4227605015039444
4986,20161110,2.08,-0.09827904861706954
