,Day,Price,Sentiment
5225,20171011,2.89,-0.4621025725052907
5226,20171012,2.95,-0.5107162159222823
5227,20171013,2.99,-0.5909670843527868
5228,20171016,2.87,-0.550800391114675
5229,20171017,2.88,-0.3782148819703322
5230,20171018,2.81,-0.6374160544230387
5231,20171019,2.83,-0.40699126628729015
5232,20171020,2.8,-0.44237713286509883
5233,20171023,2.95,-0.5107162159222823
5234,20171024,2.95,-0.5107162159222823
5235,20171025,2.98,-0.6847892518226917
5236,20171026,2.91,-0.5359307882877496
5237,20171027,2.78,-0.17130684852600098
5238,20171030,2.94,-0.2493788473881208
5239,20171031,2.84,-0.4721919080385795
5240,20171101,2.68,-0.21291071061904615
5241,20171102,2.68,-0.21291071061904615
5242,20171103,2.75,-0.3872462465212895
5243,20171106,3.01,-0.2644420678798969
5244,20171107,3.07,-0.29666556876439315
5245,20171108,3.16,-0.40479303437929887
5246,20171109,3.18,-0.09278025306188144
5247,20171110,3.17,-0.23686159000946924
5248,20171113,3.13,-0.347308670098965
5249,20171114,3.06,-0.4262047272462111
5250,20171115,3.16,-0.40479303437929887
5251,20171116,3.09,-0.3996511399745941
5252,20171117,3.04,-0.6407300119216626
5253,20171120,3.04,-0.6407300119216626
5254,20171121,3.05,-0.46825080995376295
5255,20171122,3.05,-0.46825080995376295
5256,20171123,3.05,-0.46825080995376295
5257,20171124,3.05,-0.46825080995376295
5258,20171127,2.88,-0.3782148819703322
5259,20171128,2.88,-0.3782148819703322
5260,20171129,3.06,-0.4262047272462111
5261,20171130,3.06,-0.4262047272462111
5262,20171201,2.84,-0.4721919080385795
5263,20171204,2.91,-0.5359307882877496
5264,20171205,2.86,-0.13341631224522224
5265,20171206,2.86,-0.13341631224522224
5266,20171207,2.81,-0.6374160544230387
5267,20171208,2.78,-0.17130684852600098
5268,20171211,2.81,-0.6374160544230387
5269,20171212,2.87,-0.550800391114675
5270,20171213,2.87,-0.550800391114675
5271,20171214,2.69,-0.37949491005677444
5272,20171215,2.6,-0.45163859312350935
5273,20171218,2.71,-0.23285375420863813
5274,20171219,2.75,-0.3872462465212895
5275,20171220,2.72,-0.2692102457468326
5276,20171221,2.64,-0.12106501483000241
5277,20171222,2.63,-0.5952682139781805
5278,20171226,2.68,-0.21291071061904615
5279,20171227,2.76,-0.06701454864098476
5280,20171228,2.97,-0.23647365661767814
5281,20171229,3.69,-0.14009626438984504
5282,20180102,6.24,-0.2819691357704309
5283,20180103,6.24,-0.2819691357704309
5284,20180104,4.65,
5285,20180108,2.89,-0.4621025725052907
5286,20180109,2.93,-0.41990563158805555
5287,20180110,3.16,-0.40479303437929887
5288,20180111,3.16,-0.40479303437929887
5289,20180112,4.06,
5290,20180116,5.46,
5291,20180117,3.92,
5292,20180118,3.92,
5293,20180119,3.2,-0.43803360485113585
5294,20180122,3.13,-0.347308670098965
5295,20180123,3.35,
5296,20180124,3.54,
5297,20180125,3.54,
5298,20180126,3.58,
5299,20180129,3.6,-0.6402164823733844
5300,20180130,3.6,-0.6402164823733844
5301,20180131,3.34,
5302,20180201,3.06,-0.4262047272462111
5303,20180202,2.91,-0.5359307882877496
5304,20180205,2.85,-0.3542225807905197
5305,20180206,2.75,-0.3872462465212895
5306,20180207,2.74,-0.5935421058764825
5307,20180208,2.74,-0.5935421058764825
5308,20180209,2.66,-0.36771357976473296
5309,20180212,2.6,-0.45163859312350935
5310,20180213,2.58,-0.5047042828339797
5311,20180214,2.53,-0.28711216610211593
5312,20180215,2.49,-0.20174008149367112
5313,20180216,2.49,-0.20174008149367112
5314,20180220,2.61,-0.4688748029562143
5315,20180221,2.65,-0.2410498708486557
5316,20180222,2.65,-0.2410498708486557
5317,20180223,2.58,-0.5047042828339797
5318,20180226,2.6,-0.45163859312350935
5319,20180227,2.59,-0.22025752984560454
5320,20180228,2.66,-0.36771357976473296
5321,20180301,2.67,-0.41471176078686345
5322,20180302,2.67,-0.41471176078686345
5323,20180305,2.7,-0.46998905677061814
5324,20180306,2.7,-0.46998905677061814
5325,20180307,2.8,-0.44237713286509883
5326,20180308,2.8,-0.44237713286509883
5327,20180309,2.71,-0.23285375420863813
5328,20180312,2.78,-0.17130684852600098
5329,20180313,2.76,-0.06701454864098476
5330,20180314,2.69,-0.37949491005677444
5331,20180315,2.7,-0.46998905677061814
5332,20180316,2.62,-0.4093284366222528
5333,20180319,2.62,-0.4093284366222528
5334,20180320,2.71,-0.23285375420863813
5335,20180321,2.74,-0.5935421058764825
5336,20180322,2.62,-0.4093284366222528
5337,20180323,2.58,-0.5047042828339797
5338,20180326,2.63,-0.5952682139781805
5339,20180327,2.6,-0.45163859312350935
5340,20180328,2.64,-0.12106501483000241
5341,20180329,2.81,-0.6374160544230387
5342,20180402,2.75,-0.3872462465212895
5343,20180403,2.75,-0.3872462465212895
5344,20180404,2.81,-0.6374160544230387
5345,20180405,2.81,-0.6374160544230387
5346,20180406,2.81,-0.6374160544230387
5347,20180409,2.78,-0.17130684852600098
5348,20180410,2.78,-0.17130684852600098
5349,20180411,2.74,-0.5935421058764825
5350,20180412,2.76,-0.06701454864098476
5351,20180413,2.82,-0.2932160301850392
5352,20180416,2.88,-0.3782148819703322
5353,20180417,2.84,-0.4721919080385795
5354,20180418,2.85,-0.3542225807905197
5355,20180419,2.8,-0.44237713286509883
5356,20180420,2.78,-0.17130684852600098
5357,20180423,2.78,-0.17130684852600098
5358,20180424,2.79,-0.29251602177436536
5359,20180425,2.81,-0.6374160544230387
5360,20180426,2.81,-0.6374160544230387
5361,20180427,2.82,-0.2932160301850392
5362,20180430,2.75,-0.3872462465212895
5363,20180501,2.75,-0.3872462465212895
5364,20180502,2.77,-0.31397464069036335
5365,20180503,2.75,-0.3872462465212895
5366,20180504,2.75,-0.3872462465212895
5367,20180507,2.74,-0.5935421058764825
5368,20180508,2.77,-0.31397464069036335
5369,20180509,2.75,-0.3872462465212895
5370,20180510,2.78,-0.17130684852600098
5371,20180511,2.75,-0.3872462465212895
5372,20180514,2.84,-0.4721919080385795
5373,20180515,2.83,-0.40699126628729015
5374,20180516,2.85,-0.3542225807905197
5375,20180517,2.75,-0.3872462465212895
5376,20180518,2.75,-0.3872462465212895
5377,20180521,2.77,-0.31397464069036335
5378,20180522,2.76,-0.06701454864098476
5379,20180523,2.89,-0.4621025725052907
5380,20180524,2.88,-0.3782148819703322
5381,20180525,2.88,-0.3782148819703322
5382,20180529,2.84,-0.4721919080385795
5383,20180530,2.83,-0.40699126628729015
5384,20180531,2.94,-0.2493788473881208
5385,20180601,2.91,-0.5359307882877496
5386,20180604,2.89,-0.4621025725052907
5387,20180605,2.89,-0.4621025725052907
5388,20180606,2.89,-0.4621025725052907
5389,20180607,3.02,-0.15906567986194903
5390,20180608,2.91,-0.5359307882877496
5391,20180611,3.0,-0.5563210844993591
5392,20180612,2.98,-0.6847892518226917
5393,20180613,2.98,-0.6847892518226917
5394,20180614,2.99,-0.5909670843527868
5395,20180615,3.02,-0.15906567986194903
5396,20180618,2.99,-0.5909670843527868
5397,20180619,2.95,-0.5107162159222823
5398,20180620,2.96,-0.16054130976016706
5399,20180621,3.08,-0.26503114287669843
5400,20180622,2.95,-0.5107162159222823
5401,20180625,2.96,-0.16054130976016706
5402,20180626,2.98,-0.6847892518226917
5403,20180627,3.01,-0.2644420678798969
5404,20180628,2.99,-0.5909670843527868
5405,20180629,2.96,-0.16054130976016706
5406,20180702,2.9,-0.4885369298549799
5407,20180703,2.9,-0.4885369298549799
5408,20180705,2.91,-0.5359307882877496
5409,20180706,2.91,-0.5359307882877496
5410,20180709,2.9,-0.4885369298549799
5411,20180710,2.9,-0.4885369298549799
5412,20180711,2.89,-0.4621025725052907
5413,20180712,2.89,-0.4621025725052907
5414,20180713,2.86,-0.13341631224522224
5415,20180716,2.76,-0.06701454864098476
5416,20180717,2.81,-0.6374160544230387
5417,20180718,2.8,-0.44237713286509883
5418,20180719,2.75,-0.3872462465212895
5419,20180720,2.79,-0.29251602177436536
5420,20180723,2.79,-0.29251602177436536
5421,20180724,2.73,-0.6231827919299786
5422,20180725,2.82,-0.2932160301850392
5423,20180726,2.82,-0.2932160301850392
5424,20180727,2.78,-0.17130684852600098
5425,20180730,2.75,-0.3872462465212895
5426,20180731,2.82,-0.2932160301850392
5427,20180801,2.8,-0.44237713286509883
5428,20180802,2.77,-0.31397464069036335
5429,20180803,2.86,-0.13341631224522224
5430,20180806,2.85,-0.3542225807905197
5431,20180807,2.95,-0.5107162159222823
5432,20180808,2.99,-0.5909670843527868
5433,20180809,3.02,-0.15906567986194903
5434,20180810,2.96,-0.16054130976016706
5435,20180813,2.92,-0.4223715147146812
5436,20180814,3.02,-0.15906567986194903
5437,20180815,3.02,-0.15906567986194903
5438,20180816,3.02,-0.15906567986194903
5439,20180817,3.01,-0.2644420678798969
5440,20180820,3.04,-0.6407300119216626
5441,20180821,3.01,-0.2644420678798969
5442,20180822,3.02,-0.15906567986194903
5443,20180823,3.01,-0.2644420678798969
5444,20180824,2.99,-0.5909670843527868
5445,20180827,2.98,-0.6847892518226917
5446,20180828,2.98,-0.6847892518226917
5447,20180829,2.96,-0.16054130976016706
5448,20180830,2.96,-0.16054130976016706
5449,20180831,2.98,-0.6847892518226917
5450,20180904,2.96,-0.16054130976016706
5451,20180905,3.0,-0.5563210844993591
5452,20180906,2.93,-0.41990563158805555
5453,20180907,2.88,-0.3782148819703322
5454,20180910,2.9,-0.4885369298549799
5455,20180911,2.94,-0.2493788473881208
5456,20180912,2.98,-0.6847892518226917
5457,20180913,2.94,-0.2493788473881208
5458,20180914,2.91,-0.5359307882877496
5459,20180917,2.95,-0.5107162159222823
5460,20180918,3.0,-0.5563210844993591
5461,20180919,3.11,-0.33038857923104215
5462,20180920,3.07,-0.29666556876439315
5463,20180921,3.02,-0.15906567986194903
5464,20180924,3.04,-0.6407300119216626
5465,20180925,3.12,-0.2040019711622825
5466,20180926,3.1,-0.268248859506387
5467,20180927,3.05,-0.46825080995376295
5468,20180928,3.01,-0.2644420678798969
5469,20181001,3.13,-0.347308670098965
5470,20181002,3.14,-0.2514459444926335
5471,20181003,3.26,-0.46340985825428593
5472,20181004,3.39,-0.23743616961515868
5473,20181005,3.25,-0.5554604060374774
5474,20181008,3.28,
5475,20181009,3.4,
5476,20181010,3.45,
5477,20181011,3.16,-0.40479303437929887
5478,20181012,3.19,-0.629336409843885
5479,20181015,3.26,-0.46340985825428593
5480,20181016,3.27,-0.3034905516184293
5481,20181017,3.3,
5482,20181018,3.28,
5483,20181019,3.2,-0.43803360485113585
5484,20181022,3.2,-0.43803360485113585
5485,20181023,3.28,
5486,20181024,3.42,-0.3565617719521889
5487,20181025,3.42,-0.3565617719521889
5488,20181026,3.27,-0.3034905516184293
5489,20181029,3.2,-0.43803360485113585
5490,20181030,3.27,-0.3034905516184293
5491,20181031,3.31,-0.33874259201379925
5492,20181101,3.36,-0.5269500383963952
5493,20181102,3.26,-0.46340985825428593
