,Day,Price,Sentiment
1222,20200619,1.52,-0.10157730602301084
1223,20200626,1.57,-0.07480407678163968
1224,20200703,1.71,-0.36992235023241776
1225,20200710,1.78,-0.20269106672360346
1226,20200717,1.77,-0.2661432337302428
1227,20200724,1.72,-0.17511353240563318
1228,20200731,1.82,0.06967748816196735
1229,20200807,2.13,-0.237878761612452
1230,20200814,2.17,-0.31271452055527615
1231,20200821,2.39,-0.19935121903052697
1232,20200828,2.52,-0.003444005663578327
1233,20200904,2.16,-0.31212318631318897
1234,20200911,2.16,-0.31212318631318897
1235,20200918,1.93,-0.07276009940184079
1236,20200925,1.68,-0.2422726796223567
1237,20201002,1.65,-0.1721043999378498
1238,20201009,1.91,-0.47694281202096206
1239,20201016,2.17,-0.31271452055527615
1240,20201023,2.74,-0.24622751543155083
1241,20201030,3.09,-0.3021973211031694
1242,20201106,2.78,-0.2642512653882687
1243,20201113,2.75,-0.20471552702096793
1244,20201120,2.39,-0.19935121903052697
1245,20201127,2.39,-0.19935121903052697
1246,20201204,2.69,-0.21702135182343996
1247,20201211,2.44,-0.3385685304036507
1248,20201218,2.7,-0.31046395691541523
1249,20201225,2.72,-0.531221866607666
1250,20210101,2.38,-0.19741098926617548
1251,20210108,2.74,-0.24622751543155083
1252,20210115,2.82,-0.34616480882351214
1253,20210122,2.54,-0.24025466694281652
1254,20210129,2.71,-0.5839033734339935
1255,20210205,3.12,-0.3379273471923975
1256,20210212,4.63,-0.5515895451490695
1257,20210219,12.18,-0.4144858500132194
1258,20210226,2.86,-0.13051398900838998
1259,20210305,2.79,-0.4417412647834191
1260,20210312,2.65,-0.4502890683137454
1261,20210319,2.53,-0.4629014226106497
1262,20210326,2.54,-0.24025466694281652
1263,20210402,2.54,-0.24025466694281652
1264,20210409,2.45,-0.28024788200855255
1265,20210416,2.59,-0.40004715438072497
1266,20210423,2.76,-0.32171515547312224
1267,20210430,2.88,-0.4536835883672421
1268,20210507,2.95,-0.28797957874261415
1269,20210514,2.93,-0.4405647791348971
1270,20210521,2.91,-0.44579958342588866
1271,20210528,2.86,-0.13051398900838998
1272,20210604,3.03,-0.31576253932255965
1273,20210611,3.12,-0.3379273471923975
1274,20210618,3.28,-0.07247915520117833
1275,20210625,3.28,-0.07247915520117833
1276,20210702,3.72,-0.4527785170536775
1277,20210709,3.65,-0.2681470112158702
1278,20210716,3.73,-0.4781394371619591
1279,20210723,3.93,-0.4108982475904318
1280,20210730,4.06,-0.3670624460165317
1281,20210806,4.15,-0.30564513917152697
1282,20210813,4.1,-0.37883773102210117
1283,20210820,3.9,-0.10745471028181222
1284,20210827,4.07,-0.3426167770073964
1285,20210903,4.49,-0.25294365332676816
1286,20210910,4.87,-0.24220855304828057
1287,20210917,5.42,-0.23952919703263503
1288,20210924,5.03,-0.2770426938166985
1289,20211001,5.68,-0.5489624807467828
1290,20211008,5.87,-0.3266104551462027
1291,20211015,5.54,-0.29069122672080994
1292,20211022,4.95,-0.26783385987465197
1293,20211029,5.68,-0.5489624807467828
1294,20211105,5.48,-0.3345002153745064
1295,20211112,4.99,-0.45488119469239163
1296,20211119,4.91,-0.5020266244044671
1297,20211126,4.9,-0.06937851928747617
1298,20211203,4.32,-0.14705281074230486
1299,20211210,3.68,-0.424456578034621
1300,20211217,3.78,-0.6550532590884429
1301,20211224,3.85,-0.21442202879832342
1302,20211231,3.57,-0.32727765349241406
1303,20220107,3.8,-0.3973257759442696
1304,20220114,4.42,-0.3943620656545346
1305,20220121,4.5,-0.5124361366033554
1306,20220128,4.6,-0.4980266254681807
1307,20220204,5.78,-0.022253028475321256
1308,20220211,4.19,-0.2527176978496405
1309,20220218,4.39,-0.4494258497770016
1310,20220225,4.62,-0.4600912527396129
1311,20220304,4.57,-0.40050661449248975
1312,20220311,4.7,-0.1834155538907418
1313,20220318,4.68,-0.24289210484578058
1314,20220325,5.14,-0.4431707412004471
1315,20220401,5.41,-0.5439233848681817
1316,20220408,6.08,-0.48542324052407193
1317,20220415,6.64,-0.3832137378362509
1318,20220422,7.1,-0.402193362896259
